"vehicleMakeId","makeName","modelName","modelId","yearId"
200005044,"rolls-royce","phantom",100502960,2004
200074504,"saab","9-3",100502995,2004
200074504,"saab","9-5",100503635,2004
200004446,"saturn","ion",100503726,2004
200004446,"saturn","l300",100503728,2004
200004446,"saturn","vue",100503727,2004
200006515,"scion","xa",100503102,2004
200006515,"scion","xb",100503162,2004
200004491,"subaru","baja",100503267,2004
200004491,"subaru","forester",100503158,2004
200004491,"subaru","impreza",100503216,2004
200004491,"subaru","legacy",100503318,2004
200004491,"subaru","outback",100503319,2004
200001853,"suzuki","aerio",100503632,2004
200001853,"suzuki","forenza",100503169,2004
200001853,"suzuki","grand-vitara",100503639,2004
200001853,"suzuki","verona",100503168,2004
200001853,"suzuki","vitara",100503640,2004
200001853,"suzuki","xl-7",100503638,2004
200003381,"toyota","4runner",100503599,2004
200003381,"toyota","avalon",100503276,2004
200003381,"toyota","camry",100503563,2004
200003381,"toyota","camry-solara",100503269,2004
200003381,"toyota","celica",100503598,2004
200003381,"toyota","corolla",100503275,2004
200003381,"toyota","echo",100503562,2004
200003381,"toyota","highlander",100503554,2004
200003381,"toyota","land-cruiser",100503600,2004
200003381,"toyota","mr2-spyder",100503654,2004
200003381,"toyota","matrix",100503164,2004
200003381,"toyota","prius",100503270,2004
200003381,"toyota","rav4",100503642,2004
200003381,"toyota","sequoia",100503597,2004
200003381,"toyota","sienna",100502952,2004
200003381,"toyota","tacoma",100503633,2004
200003381,"toyota","tundra",100503103,2004
200000238,"volkswagen","gti",100503320,2004
200000238,"volkswagen","golf",100503321,2004
200000238,"volkswagen","jetta",100503322,2004
200000238,"volkswagen","new-beetle",100503323,2004
200000238,"volkswagen","passat",100503324,2004
200000238,"volkswagen","phaeton",100502680,2004
200000238,"volkswagen","r32",100502982,2004
200000238,"volkswagen","touareg",100502679,2004
200010382,"volvo","c70",100503229,2004
200010382,"volvo","s40",100502996,2004
200010382,"volvo","s60",100502955,2004
200010382,"volvo","s80",100503231,2004
200010382,"volvo","v40",100503230,2004
200010382,"volvo","v70",100502956,2004
200010382,"volvo","xc70",100503227,2004
200010382,"volvo","xc90",100503228,2004
200002038,"acura","mdx",100504946,2005
200002038,"acura","nsx",100504947,2005
200002038,"acura","rl",100503143,2005
200002038,"acura","rsx",100504943,2005
200002038,"acura","tl",100504945,2005
200002038,"acura","tsx",100504944,2005
200001769,"aston-martin","db9",100503551,2005
200001769,"aston-martin","v12-vanquish",100504682,2005
200000001,"audi","a4",100504283,2005
200000001,"audi","a6",100503249,2005
200000001,"audi","a8",100503880,2005
200000001,"audi","s4",100504922,2005
200000001,"audi","tt",100504968,2005
200000001,"audi","allroad-quattro",100504962,2005
200000081,"bmw","3-series",100503250,2005
200000081,"bmw","5-series",100505111,2005
200000081,"bmw","6-series",100505112,2005
200000081,"bmw","7-series",100504124,2005
200000081,"bmw","m3",100505116,2005
200000081,"bmw","x3",100505113,2005
200000081,"bmw","x5",100505114,2005
200000081,"bmw","z4",100505115,2005
200005848,"bentley","arnage",100504604,2005
200005848,"bentley","continental-gt",100505345,2005
200006659,"buick","century",100503957,2005
200006659,"buick","lacrosse",100503279,2005
200006659,"buick","lesabre",100503958,2005
200006659,"buick","park-avenue",100503959,2005
200006659,"buick","rainier",100503960,2005
200006659,"buick","rendezvous",100503956,2005
200006659,"buick","terraza",100503664,2005
200001663,"cadillac","cts",100503963,2005
200001663,"cadillac","cts-v",100503964,2005
200001663,"cadillac","deville",100503969,2005
200001663,"cadillac","escalade",100503965,2005
200001663,"cadillac","escalade-esv",100503962,2005
200001663,"cadillac","escalade-ext",100503966,2005
200001663,"cadillac","srx",100503967,2005
200001663,"cadillac","sts",100503251,2005
200001663,"cadillac","xlr",100503968,2005
200000404,"chevrolet","astro",100503950,2005
200000404,"chevrolet","astro-cargo",100503948,2005
200000404,"chevrolet","avalanche",100503872,2005
200000404,"chevrolet","aveo",100503942,2005
200000404,"chevrolet","blazer",100503951,2005
200000404,"chevrolet","cavalier",100504242,2005
200000404,"chevrolet","classic",100504948,2005
200000404,"chevrolet","cobalt",100503515,2005
200000404,"chevrolet","colorado",100503952,2005
200000404,"chevrolet","corvette",100503252,2005
200000404,"chevrolet","equinox",100503066,2005
200000404,"chevrolet","express",100503947,2005
200000404,"chevrolet","express-cargo",100503953,2005
200000404,"chevrolet","impala",100503871,2005
200000404,"chevrolet","malibu",100503938,2005
200000404,"chevrolet","malibu-maxx",100504222,2005
200000404,"chevrolet","monte-carlo",100503154,2005
200000404,"chevrolet","ssr",100503946,2005
200000404,"chevrolet","silverado-1500",100503876,2005
200000404,"chevrolet","silverado-1500hd",100504823,2005
200000404,"chevrolet","silverado-2500hd",100503944,2005
200000404,"chevrolet","silverado-3500",100503943,2005
200000404,"chevrolet","suburban",100503949,2005
200000404,"chevrolet","tahoe",100503939,2005
200000404,"chevrolet","trailblazer",100503940,2005
200000404,"chevrolet","trailblazer-ext",100503941,2005
200000404,"chevrolet","uplander",100503277,2005
200000404,"chevrolet","venture",100504482,2005
200003644,"chrysler","300",100502967,2005
200003644,"chrysler","crossfire",100503149,2005
200003644,"chrysler","pt-cruiser",100503806,2005
200003644,"chrysler","pacifica",100504327,2005
200003644,"chrysler","sebring",100505022,2005
200003644,"chrysler","town-and-country",100504118,2005
200009788,"dodge","caravan",100504119,2005
200009788,"dodge","dakota",100502944,2005
200009788,"dodge","durango",100504963,2005
200009788,"dodge","grand-caravan",100504120,2005
200009788,"dodge","magnum",100503119,2005
200009788,"dodge","neon",100505010,2005
200009788,"dodge","ram-pickup-1500",100504883,2005
200009788,"dodge","ram-pickup-2500",100504884,2005
200009788,"dodge","ram-pickup-3500",100504885,2005
200009788,"dodge","sprinter",100505185,2005
200009788,"dodge","sprinter-cargo",100505186,2005
200009788,"dodge","stratus",100505012,2005
200009788,"dodge","viper",100505013,2005
200006023,"ferrari","612-scaglietti",100503524,2005
200006023,"ferrari","f430",100505745,2005
200006023,"ferrari","superamerica",100505385,2005
200005143,"ford","crown-victoria",100504782,2005
200005143,"ford","econoline-cargo",100505110,2005
200005143,"ford","econoline-wagon",100505091,2005
200005143,"ford","escape",100503272,2005
200005143,"ford","excursion",100505109,2005
200005143,"ford","expedition",100505108,2005
200005143,"ford","explorer",100505008,2005
200005143,"ford","explorer-sport-trac",100505009,2005
200005143,"ford","f-150",100504965,2005
200005143,"ford","f-250-super-duty",100503636,2005
200005143,"ford","f-350-super-duty",100504882,2005
200005143,"ford","five-hundred",100502688,2005
200005143,"ford","focus",100504602,2005
200005143,"ford","freestar",100504742,2005
200005143,"ford","freestyle",100502697,2005
200005143,"ford","gt",100502961,2005
200005143,"ford","mustang",100503282,2005
200005143,"ford","ranger",100505023,2005
200005143,"ford","taurus",100504443,2005
200005143,"ford","thunderbird",100504783,2005
200007302,"gmc","canyon",100503974,2005
200007302,"gmc","envoy",100503975,2005
200007302,"gmc","envoy-xl",100503976,2005
200007302,"gmc","envoy-xuv",100503977,2005
200007302,"gmc","safari",100503979,2005
200007302,"gmc","safari-cargo",100503978,2005
200007302,"gmc","savana",100503981,2005
200007302,"gmc","savana-cargo",100503980,2005
200007302,"gmc","sierra-1500",100503877,2005
200007302,"gmc","sierra-1500hd",100504822,2005
200007302,"gmc","sierra-2500hd",100503973,2005
200007302,"gmc","sierra-3500",100503970,2005
200007302,"gmc","yukon",100503971,2005
200007302,"gmc","yukon-xl",100503982,2005
200004021,"hummer","h2",100503955,2005
200004021,"hummer","h2-sut",100502968,2005
200001444,"honda","accord",100504722,2005
200001444,"honda","cr-v",100505003,2005
200001444,"honda","civic",100505002,2005
200001444,"honda","element",100505004,2005
200001444,"honda","insight",100505005,2005
200001444,"honda","odyssey",100504442,2005
200001444,"honda","pilot",100505006,2005
200001444,"honda","s2000",100505007,2005
200001398,"hyundai","accent",100505165,2005
200001398,"hyundai","elantra",100505166,2005
200001398,"hyundai","santa-fe",100505187,2005
200001398,"hyundai","sonata",100503634,2005
200001398,"hyundai","tiburon",100505188,2005
200001398,"hyundai","tucson",100503789,2005
200001398,"hyundai","xg350",100505189,2005
200000089,"infiniti","fx35",100505190,2005
200000089,"infiniti","fx45",100505191,2005
200000089,"infiniti","g35",100505192,2005
200000089,"infiniti","q45",100504342,2005
200000089,"infiniti","qx56",100505193,2005
200110731,"isuzu","ascender",100505194,2005
200003196,"jaguar","s-type",100504363,2005
200003196,"jaguar","x-type",100504942,2005
200003196,"jaguar","xj-series",100503657,2005
200003196,"jaguar","xk-series",100504622,2005
200001510,"jeep","grand-cherokee",100503658,2005
200001510,"jeep","liberty",100504966,2005
200001510,"jeep","wrangler",100505064,2005
200003063,"kia","amanti",100505195,2005
200003063,"kia","optima",100505196,2005
200003063,"kia","rio",100505197,2005
200003063,"kia","sedona",100505168,2005
200003063,"kia","sorento",100505169,2005
200003063,"kia","spectra",100503655,2005
200003063,"kia","sportage",100502964,2005
200005922,"lamborghini","gallardo",100505485,2005
200005922,"lamborghini","murcielago",100504205,2005
200006582,"land-rover","freelander",100505170,2005
200006582,"land-rover","lr3",100503283,2005
200006582,"land-rover","range-rover",100505171,2005
200001623,"lexus","es-330",100504603,2005
200001623,"lexus","gs-300",100504862,2005
200001623,"lexus","gs-430",100504863,2005
200001623,"lexus","gx-470",100505198,2005
200001623,"lexus","is-300",100504865,2005
200001623,"lexus","ls-430",100504723,2005
200001623,"lexus","lx-470",100504724,2005
200001623,"lexus","rx-330",100504725,2005
200001623,"lexus","sc-430",100504864,2005
200001777,"lincoln","aviator",100505102,2005
200001777,"lincoln","ls",100505062,2005
200001777,"lincoln","navigator",100505082,2005
200001777,"lincoln","town-car",100505103,2005
200006242,"lotus","elise",100503686,2005
200002305,"mini","cooper",100503223,2005
200028029,"maserati","coupe",100505505,2005
200028029,"maserati","gransport",100505506,2005
200028029,"maserati","quattroporte",100503150,2005
200028029,"maserati","spyder",100505507,2005
200043087,"maybach","57",100505365,2005
200043087,"maybach","62",100505366,2005
200004100,"mazda","3",100505085,2005
200004100,"mazda","6",100505086,2005
200004100,"mazda","b-series-truck",100505089,2005
200004100,"mazda","mpv",100505088,2005
200004100,"mazda","mx-5-miata",100505090,2005
200004100,"mazda","mazdaspeed-mx-5-miata",100503526,2005
200004100,"mazda","rx-8",100505087,2005
200004100,"mazda","tribute",100504097,2005
200000130,"mercedes-benz","c-class",100504143,2005
200000130,"mercedes-benz","cl-class",100505063,2005
200000130,"mercedes-benz","clk-class",100504642,2005
200000130,"mercedes-benz","e-class",100504322,2005
200000130,"mercedes-benz","g-class",100505199,2005
200000130,"mercedes-benz","m-class",100503224,2005
200000130,"mercedes-benz","s-class",100505201,2005
200000130,"mercedes-benz","sl-class",100504784,2005
200000130,"mercedes-benz","slk-class",100502969,2005
200000130,"mercedes-benz","slr-mclaren",100505487,2005
200007711,"mercury","grand-marquis",100505122,2005
200007711,"mercury","mariner",100503271,2005
200007711,"mercury","montego",100503156,2005
200007711,"mercury","monterey",100505123,2005
200007711,"mercury","mountaineer",100505124,2005
200007711,"mercury","sable",100504302,2005
200002915,"mitsubishi","eclipse",100503671,2005
200002915,"mitsubishi","eclipse-spyder",100505125,2005
200002915,"mitsubishi","endeavor",100505126,2005
200002915,"mitsubishi","galant",100505127,2005
200002915,"mitsubishi","lancer",100505128,2005
200002915,"mitsubishi","lancer-evolution",100505202,2005
200002915,"mitsubishi","montero",100505203,2005
200002915,"mitsubishi","outlander",100505129,2005
200000201,"nissan","350z",100505083,2005
200000201,"nissan","altima",100504121,2005
200000201,"nissan","armada",100505204,2005
200000201,"nissan","frontier",100503552,2005
200000201,"nissan","maxima",100505025,2005
200000201,"nissan","murano",100505205,2005
200000201,"nissan","pathfinder",100503525,2005
200000201,"nissan","quest",100505172,2005
200000201,"nissan","sentra",100505024,2005
200000201,"nissan","titan",100505206,2005
200000201,"nissan","xterra",100503990,2005
200194838,"panoz","esperante",100505445,2005
200002634,"pontiac","aztek",100504166,2005
200002634,"pontiac","bonneville",100504167,2005
200002634,"pontiac","g6",100503073,2005
200002634,"pontiac","gto",100504165,2005
200002634,"pontiac","grand-am",100504163,2005
200002634,"pontiac","grand-prix",100504164,2005
200002634,"pontiac","montana",100504563,2005
200002634,"pontiac","sunfire",100504168,2005
200002634,"pontiac","vibe",100504162,2005
200000886,"porsche","911",100504117,2005
200000886,"porsche","boxster",100505207,2005
200000886,"porsche","carrera-gt",100505208,2005
200000886,"porsche","cayenne",100505209,2005
200005044,"rolls-royce","phantom",100505425,2005
200074504,"saab","9-2x",100503265,2005
200074504,"saab","9-3",100505014,2005
200074504,"saab","9-5",100505015,2005
200074504,"saab","9-7x",100503266,2005
200004446,"saturn","ion",100505210,2005
200004446,"saturn","l300",100505213,2005
200004446,"saturn","relay",100503226,2005
200004446,"saturn","vue",100505212,2005
200006515,"scion","tc",100503867,2005
200006515,"scion","xa",100503983,2005
200006515,"scion","xb",100503984,2005
200004491,"subaru","baja",100504542,2005
200004491,"subaru","forester",100504562,2005
200004491,"subaru","impreza",100504543,2005
200004491,"subaru","legacy",100503245,2005
200004491,"subaru","outback",100504463,2005
200001853,"suzuki","aerio",100505214,2005
200001853,"suzuki","forenza",100504462,2005
200001853,"suzuki","grand-vitara",100505173,2005
200001853,"suzuki","reno",100503870,2005
200001853,"suzuki","verona",100505174,2005
200001853,"suzuki","xl-7",100505215,2005
200003381,"toyota","4runner",100504842,2005
200003381,"toyota","avalon",100505486,2005
200003381,"toyota","camry",100504323,2005
200003381,"toyota","camry-solara",100504726,2005
200003381,"toyota","celica",100504727,2005
200003381,"toyota","corolla",100504324,2005
200003381,"toyota","echo",100504502,2005
200003381,"toyota","highlander",100503866,2005
200003381,"toyota","land-cruiser",100504728,2005
200003381,"toyota","mr2-spyder",100504729,2005
200003381,"toyota","matrix",100504325,2005
200003381,"toyota","prius",100504983,2005
200003381,"toyota","rav4",100504730,2005
200003381,"toyota","sequoia",100504731,2005
200003381,"toyota","sienna",100504982,2005
200003381,"toyota","tacoma",100503155,2005
200003381,"toyota","tundra",100504662,2005
200000238,"volkswagen","gti",100505106,2005
200000238,"volkswagen","golf",100505107,2005
200000238,"volkswagen","jetta",100503523,2005
200000238,"volkswagen","new-beetle",100505105,2005
200000238,"volkswagen","passat",100503513,2005
200000238,"volkswagen","phaeton",100505084,2005
200000238,"volkswagen","touareg",100505104,2005
200010382,"volvo","s40",100503247,2005
200010382,"volvo","s60",100505028,2005
200010382,"volvo","s80",100505029,2005
200010382,"volvo","v50",100503248,2005
200010382,"volvo","v70",100505030,2005
200010382,"volvo","xc70",100505045,2005
200010382,"volvo","xc90",100504122,2005
200002038,"acura","mdx",100506940,2006
200002038,"acura","rl",100506663,2006
200002038,"acura","rsx",100506564,2006
200002038,"acura","tl",100506840,2006
200002038,"acura","tsx",100507159,2006
200001769,"aston-martin","db9",100516903,2006
200001769,"aston-martin","v12-vanquish",100516904,2006
200001769,"aston-martin","v8-vantage",100503104,2006
200000001,"audi","a3",100504284,2006
200000001,"audi","a4",100504904,2006
200000001,"audi","a6",100506112,2006
200000001,"audi","a8",100506113,2006
200000001,"audi","s4",100506111,2006
200000001,"audi","tt",100504444,2006
200000081,"bmw","3-series",100504903,2006
200000081,"bmw","5-series",100505142,2006
200000081,"bmw","6-series",100506802,2006
200000081,"bmw","7-series",100505546,2006
200000081,"bmw","m",100507419,2006
200000081,"bmw","m3",100506740,2006
200000081,"bmw","m5",100503284,2006
200000081,"bmw","m6",100504624,2006
200000081,"bmw","x3",100506879,2006
200000081,"bmw","x5",100506841,2006
200000081,"bmw","z4",100506842,2006
200005848,"bentley","arnage",100507400,2006
200005848,"bentley","continental-flying-spur",100504582,2006
200005848,"bentley","continental-gt",100507219,2006
200030397,"bugatti","veyron-164",100505545,2006
200006659,"buick","lacrosse",100506305,2006
200006659,"buick","lucerne",100505223,2006
200006659,"buick","rainier",100506272,2006
200006659,"buick","rendezvous",100506308,2006
200006659,"buick","terraza",100503663,2006
200001663,"cadillac","cts",100506226,2006
200001663,"cadillac","cts-v",100506599,2006
200001663,"cadillac","dts",100504626,2006
200001663,"cadillac","escalade",100506151,2006
200001663,"cadillac","escalade-esv",100506265,2006
200001663,"cadillac","escalade-ext",100506266,2006
200001663,"cadillac","srx",100506267,2006
200001663,"cadillac","sts",100506225,2006
200001663,"cadillac","sts-v",100504584,2006
200001663,"cadillac","xlr",100506227,2006
200001663,"cadillac","xlr-v",100504585,2006
200000404,"chevrolet","avalanche",100506369,2006
200000404,"chevrolet","aveo",100506285,2006
200000404,"chevrolet","cobalt",100506185,2006
200000404,"chevrolet","colorado",100506229,2006
200000404,"chevrolet","corvette",100505447,2006
200000404,"chevrolet","equinox",100506228,2006
200000404,"chevrolet","express",100506517,2006
200000404,"chevrolet","express-cargo",100506630,2006
200000404,"chevrolet","hhr",100504627,2006
200000404,"chevrolet","impala",100504702,2006
200000404,"chevrolet","malibu",100506268,2006
200000404,"chevrolet","malibu-maxx",100506269,2006
200000404,"chevrolet","monte-carlo",100505465,2006
200000404,"chevrolet","ssr",100506008,2006
200000404,"chevrolet","silverado-1500",100506186,2006
200000404,"chevrolet","silverado-1500hd",100506509,2006
200000404,"chevrolet","silverado-2500hd",100506187,2006
200000404,"chevrolet","silverado-3500",100506468,2006
200000404,"chevrolet","suburban",100506506,2006
200000404,"chevrolet","tahoe",100506307,2006
200000404,"chevrolet","trailblazer",100506367,2006
200000404,"chevrolet","trailblazer-ext",100506368,2006
200000404,"chevrolet","uplander",100506565,2006
200003644,"chrysler","300",100505607,2006
200003644,"chrysler","crossfire",100506850,2006
200003644,"chrysler","pt-cruiser",100505885,2006
200003644,"chrysler","pacifica",100506365,2006
200003644,"chrysler","sebring",100506560,2006
200003644,"chrysler","town-and-country",100506485,2006
200009788,"dodge","caravan",100506406,2006
200009788,"dodge","charger",100504262,2006
200009788,"dodge","dakota",100506366,2006
200009788,"dodge","durango",100506620,2006
200009788,"dodge","grand-caravan",100506405,2006
200009788,"dodge","magnum",100505606,2006
200009788,"dodge","ram-pickup-1500",100506426,2006
200009788,"dodge","ram-pickup-2500",100506427,2006
200009788,"dodge","ram-pickup-3500",100506428,2006
200009788,"dodge","sprinter",100506799,2006
200009788,"dodge","sprinter-cargo",100506800,2006
200009788,"dodge","stratus",100506619,2006
200009788,"dodge","viper",100506559,2006
200006023,"ferrari","612-scaglietti",100507399,2006
200006023,"ferrari","f430",100506859,2006
200005143,"ford","crown-victoria",100506425,2006
200005143,"ford","econoline-cargo",100505645,2006
200005143,"ford","econoline-wagon",100505646,2006
200005143,"ford","escape",100505827,2006
200005143,"ford","escape-hybrid",100505828,2006
200005143,"ford","expedition",100505768,2006
200005143,"ford","explorer",100505985,2006
200005143,"ford","f-150",100506563,2006
200005143,"ford","f-250-super-duty",100505825,2006
200005143,"ford","f-350-super-duty",100505826,2006
200005143,"ford","five-hundred",100506292,2006
200005143,"ford","focus",100506349,2006
200005143,"ford","freestar",100505769,2006
200005143,"ford","freestyle",100506309,2006
200005143,"ford","fusion",100503262,2006
200005143,"ford","gt",100507041,2006
200005143,"ford","mustang",100506567,2006
200005143,"ford","ranger",100506505,2006
200005143,"ford","taurus",100505770,2006
200007302,"gmc","canyon",100506566,2006
200007302,"gmc","envoy",100506370,2006
200007302,"gmc","envoy-xl",100506371,2006
200007302,"gmc","savana",100506518,2006
200007302,"gmc","savana-cargo",100506631,2006
200007302,"gmc","sierra-1500",100506188,2006
200007302,"gmc","sierra-1500hd",100506508,2006
200007302,"gmc","sierra-2500hd",100506189,2006
200007302,"gmc","sierra-3500",100506469,2006
200007302,"gmc","yukon",100506306,2006
200007302,"gmc","yukon-xl",100506507,2006
200004021,"hummer","h1-alpha",100505285,2006
200004021,"hummer","h2",100506152,2006
200004021,"hummer","h2-sut",100506153,2006
200004021,"hummer","h3",100503516,2006
200001444,"honda","accord",100506726,2006
200001444,"honda","cr-v",100506803,2006
200001444,"honda","civic",100505525,2006
200001444,"honda","element",100507043,2006
200001444,"honda","insight",100506899,2006
200001444,"honda","odyssey",100506621,2006
200001444,"honda","pilot",100506446,2006
200001444,"honda","ridgeline",100503987,2006
200001444,"honda","s2000",100506843,2006
200001398,"hyundai","accent",100505346,2006
200001398,"hyundai","azera",100505648,2006
200001398,"hyundai","elantra",100505347,2006
200001398,"hyundai","santa-fe",100506725,2006
200001398,"hyundai","sonata",100505066,2006
200001398,"hyundai","tiburon",100506920,2006
200001398,"hyundai","tucson",100506919,2006
200000089,"infiniti","fx35",100506660,2006
200000089,"infiniti","fx45",100506659,2006
200000089,"infiniti","g35",100506661,2006
200000089,"infiniti","m35",100505466,2006
200000089,"infiniti","m45",100504142,2006
200000089,"infiniti","q45",100506662,2006
200000089,"infiniti","qx56",100506622,2006
200110731,"isuzu","ascender",100506801,2006
200110731,"isuzu","i-series",100505570,2006
200003196,"jaguar","s-type",100506006,2006
200003196,"jaguar","x-type",100506007,2006
200003196,"jaguar","xj-series",100506005,2006
200003196,"jaguar","xk-series",100503514,2006
200001510,"jeep","commander",100504628,2006
200001510,"jeep","grand-cherokee",100506135,2006
200001510,"jeep","liberty",100506134,2006
200001510,"jeep","wrangler",100506133,2006
200003063,"kia","amanti",100507379,2006
200003063,"kia","optima",100507040,2006
200003063,"kia","rio",100504763,2006
200003063,"kia","sedona",100505033,2006
200003063,"kia","sorento",100507119,2006
200003063,"kia","spectra",100506959,2006
200003063,"kia","sportage",100506939,2006
200005922,"lamborghini","gallardo",100507039,2006
200005922,"lamborghini","murcielago",100506105,2006
200006582,"land-rover","lr3",100506488,2006
200006582,"land-rover","range-rover",100505785,2006
200006582,"land-rover","range-rover-sport",100503662,2006
200001623,"lexus","es-330",100506523,2006
200001623,"lexus","gs-300",100505467,2006
200001623,"lexus","gs-430",100503280,2006
200001623,"lexus","gx-470",100506524,2006
200001623,"lexus","is-250",100506779,2006
200001623,"lexus","is-350",100506780,2006
200001623,"lexus","ls-430",100506325,2006
200001623,"lexus","lx-470",100505925,2006
200001623,"lexus","rx-330",100506522,2006
200001623,"lexus","rx-400h",100503268,2006
200001623,"lexus","sc-430",100506521,2006
200001777,"lincoln","ls",100506291,2006
200001777,"lincoln","mark-lt",100503881,2006
200001777,"lincoln","navigator",100505829,2006
200001777,"lincoln","town-car",100506310,2006
200001777,"lincoln","zephyr",100504422,2006
200006242,"lotus","elise",100506679,2006
200006242,"lotus","exige",100506700,2006
200002305,"mini","cooper",100506449,2006
200028029,"maserati","coupe",100507459,2006
200028029,"maserati","gransport",100507460,2006
200028029,"maserati","quattroporte",100506860,2006
200043087,"maybach","57",100507299,2006
200043087,"maybach","62",100507300,2006
200004100,"mazda","3",100506561,2006
200004100,"mazda","5",100505130,2006
200004100,"mazda","6",100506844,2006
200004100,"mazda","b-series-truck",100506980,2006
200004100,"mazda","mpv",100506562,2006
200004100,"mazda","mx-5-miata",100505034,2006
200004100,"mazda","mazdaspeed-6",100504762,2006
200004100,"mazda","rx-8",100507599,2006
200004100,"mazda","tribute",100506230,2006
200000130,"mercedes-benz","c-class",100506245,2006
200000130,"mercedes-benz","cl-class",100506247,2006
200000130,"mercedes-benz","clk-class",100506250,2006
200000130,"mercedes-benz","cls-class",100505509,2006
200000130,"mercedes-benz","e-class",100505605,2006
200000130,"mercedes-benz","g-class",100519541,2006
200000130,"mercedes-benz","m-class",100504565,2006
200000130,"mercedes-benz","r-class",100503225,2006
200000130,"mercedes-benz","s-class",100503988,2006
200000130,"mercedes-benz","sl-class",100506288,2006
200000130,"mercedes-benz","slk-class",100506156,2006
200000130,"mercedes-benz","slr-mclaren",100506386,2006
200007711,"mercury","grand-marquis",100506430,2006
200007711,"mercury","mariner",100505771,2006
200007711,"mercury","mariner-hybrid",100506110,2006
200007711,"mercury","milan",100505065,2006
200007711,"mercury","montego",100506311,2006
200007711,"mercury","monterey",100505830,2006
200007711,"mercury","mountaineer",100505685,2006
200002915,"mitsubishi","eclipse",100504629,2006
200002915,"mitsubishi","endeavor",100505286,2006
200002915,"mitsubishi","galant",100505287,2006
200002915,"mitsubishi","lancer",100506623,2006
200002915,"mitsubishi","lancer-evolution",100505767,2006
200002915,"mitsubishi","montero",100506882,2006
200002915,"mitsubishi","outlander",100506624,2006
200002915,"mitsubishi","raider",100505175,2006
200000201,"nissan","350z",100506845,2006
200000201,"nissan","altima",100506625,2006
200000201,"nissan","armada",100506626,2006
200000201,"nissan","frontier",100506846,2006
200000201,"nissan","maxima",100506627,2006
200000201,"nissan","murano",100506847,2006
200000201,"nissan","pathfinder",100506848,2006
200000201,"nissan","quest",100506429,2006
200000201,"nissan","sentra",100506628,2006
200000201,"nissan","titan",100506629,2006
200000201,"nissan","xterra",100506849,2006
200194838,"panoz","esperante",100507639,2006
200002634,"pontiac","g6",100505906,2006
200002634,"pontiac","gto",100506155,2006
200002634,"pontiac","grand-prix",100505305,2006
200002634,"pontiac","montana-sv6",100506466,2006
200002634,"pontiac","solstice",100503878,2006
200002634,"pontiac","torrent",100505032,2006
200002634,"pontiac","vibe",100506154,2006
200000886,"porsche","911",100505565,2006
200000886,"porsche","boxster",100506759,2006
200000886,"porsche","cayenne",100505567,2006
200000886,"porsche","cayman-s",100503989,2006
200005044,"rolls-royce","phantom",100506880,2006
200074504,"saab","9-2x",100507060,2006
200074504,"saab","9-3",100503659,2006
200074504,"saab","9-5",100506861,2006
200074504,"saab","9-7x",100507042,2006
200004446,"saturn","ion",100506465,2006
200004446,"saturn","relay",100506372,2006
200004446,"saturn","vue",100506085,2006
200006515,"scion","tc",100506065,2006
200006515,"scion","xa",100506312,2006
200006515,"scion","xb",100506313,2006
200004491,"subaru","b9-tribeca",100505386,2006
200004491,"subaru","baja",100506270,2006
200004491,"subaru","forester",100505773,2006
200004491,"subaru","impreza",100505867,2006
200004491,"subaru","legacy",100505865,2006
200004491,"subaru","outback",100505866,2006
200001853,"suzuki","aerio",100506721,2006
200001853,"suzuki","forenza",100506723,2006
200001853,"suzuki","grand-vitara",100506719,2006
200001853,"suzuki","reno",100506722,2006
200001853,"suzuki","verona",100506724,2006
200001853,"suzuki","xl-7",100506720,2006
200003381,"toyota","4runner",100506539,2006
200003381,"toyota","avalon",100504564,2006
200003381,"toyota","camry",100506286,2006
200003381,"toyota","camry-solara",100505647,2006
200003381,"toyota","corolla",100506346,2006
200003381,"toyota","highlander",100505224,2006
200003381,"toyota","highlander-hybrid",100505728,2006
200003381,"toyota","land-cruiser",100505945,2006
200003381,"toyota","matrix",100506347,2006
200003381,"toyota","prius",100507080,2006
200003381,"toyota","rav4",100506642,2006
200003381,"toyota","sequoia",100506345,2006
200003381,"toyota","sienna",100506486,2006
200003381,"toyota","tacoma",100506540,2006
200003381,"toyota","tundra",100506348,2006
200000238,"volkswagen","gti",100506568,2006
200000238,"volkswagen","golf",100503167,2006
200000238,"volkswagen","jetta",100505144,2006
200000238,"volkswagen","new-beetle",100506632,2006
200000238,"volkswagen","passat",100505143,2006
200000238,"volkswagen","phaeton",100506570,2006
200000238,"volkswagen","rabbit",100516890,2006
200000238,"volkswagen","touareg",100506569,2006
200010382,"volvo","c70",100507141,2006
200010382,"volvo","s40",100506125,2006
200010382,"volvo","s60",100506126,2006
200010382,"volvo","s80",100506128,2006
200010382,"volvo","v50",100506129,2006
200010382,"volvo","v70",100506130,2006
200010382,"volvo","xc70",100506145,2006
200010382,"volvo","xc90",100506132,2006
200002038,"acura","mdx",100507584,2007
200002038,"acura","rdx",100505131,2007
200002038,"acura","rl",100519602,2007
200002038,"acura","tl",100519601,2007
200002038,"acura","tsx",100520228,2007
200001769,"aston-martin","db9",100516886,2007
200001769,"aston-martin","v8-vantage",100524569,2007
200000001,"audi","a3",100516961,2007
200000001,"audi","a4",100507099,2007
200000001,"audi","a6",100519161,2007
200000001,"audi","a8",100516962,2007
